idnodo|longitud|latitud
28409|-77.043679|-11.9262924
28408|-77.0456874|-11.92401
79720|-77.0737527|-11.8909852
79721|-77.0737692|-11.8919226
79722|-77.0691016|-11.8769307
79723|-77.0712459|-11.8769292
28403|-77.0567949|-11.9345387
28402|-77.056102|-11.9340373
28401|-77.0549175|-11.9318806
28400|-77.0548652|-11.9318046
28407|-77.0563574|-11.9291624
28406|-77.0444781|-11.9232939
28405|-77.0589747|-11.92097
28404|-77.0424603|-11.9195204
95821|-76.9679989|-11.8981774
95820|-76.9670345|-11.9004027
95823|-76.9507214|-11.8934993
95822|-76.9675869|-11.8976118
95825|-76.9573423|-11.9031664
95824|-76.9561539|-11.9030078
90928|-76.990284|-12.009054
95827|-76.9633996|-11.8993754
95826|-76.9586837|-11.9025431
90922|-76.995209|-12.0052483
23718|-77.1101347|-12.0003618
23719|-77.1091366|-11.9998793
23716|-77.1084663|-12.0047979
23717|-77.1090066|-12.0037293
23714|-77.1077875|-12.0049838
23715|-77.1060892|-12.0036585
23712|-77.1085449|-12.003501
23713|-77.1079851|-12.0045378
23710|-77.1052493|-12.0043047
23711|-77.1087377|-12.0030807
59205|-77.02964|-12.0301765
59204|-77.0276868|-12.0272245
59207|-77.0308016|-12.0225824
59206|-77.0297396|-12.0302914
59201|-77.0255137|-12.0131299
59200|-77.02912|-12.0181287
59203|-77.0303702|-12.017837
59202|-77.0305592|-12.018
59209|-77.0246737|-12.0240088
59208|-77.0205429|-12.0415091
92187|-77.0929556|-11.9172887
92186|-77.0717796|-11.906165
92185|-77.0736357|-11.9057765
92184|-77.0743008|-11.9060623
92183|-77.0727334|-11.9079683
92182|-77.0751937|-11.9095218
92181|-77.023575|-12.1274476
92180|-77.1233761|-11.8556243
45028|-77.003158|-12.067939
92188|-77.0929741|-11.9140119
74051|-76.9191258|-12.2448446
74050|-76.9191781|-12.2448746
74053|-76.9229287|-12.2472753
74052|-76.9233228|-12.2472227
74055|-76.9207521|-12.2475479
74054|-76.9212941|-12.2474806
74057|-76.920905|-12.247299
74056|-76.9207743|-12.2475118
74059|-76.9220352|-12.2454677
74058|-76.9211079|-12.2469687
96720|-77.00826|-12.0847406
45029|-76.8203838|-12.3366818
35584|-76.9394287|-12.1997694
35585|-76.9386996|-12.2009658
35586|-76.9384553|-12.2013665
35587|-76.9382128|-12.2017644
35580|-76.940239|-12.1984388
35581|-76.9401557|-12.1985758
35582|-76.9398853|-12.1990201
35583|-76.9396693|-12.1993747
94545|-76.9890863|-12.0713329
35588|-76.9379898|-12.2021302
35589|-76.9377311|-12.2025548
94544|-76.9930246|-12.075185
32057|-76.885994|-12.018209
32056|-76.9475654|-12.1438921
32055|-76.947213|-12.145633
32054|-76.9596797|-12.1516705
32053|-76.959824|-12.151709
32052|-76.959926|-12.151772
32051|-76.9576931|-12.1364977
32050|-76.9571009|-12.1369252
32059|-76.9413076|-12.197476
32058|-76.8858653|-12.0189183
94549|-76.9887491|-12.0721164
55878|-76.992935|-12.079221
55879|-76.9930316|-12.0792815
94548|-76.9887024|-12.0707668
55872|-76.9503181|-12.0564092
17799|-77.0514877|-12.0187268
55870|-76.964275|-12.1690678
55871|-76.961603|-12.1696335
55876|-77.069061|-11.983555
55877|-77.0697855|-11.983493
55874|-77.0020149|-12.1360218
52788|-76.755864|-12.456838
56781|-77.0777708|-11.9739185
56780|-77.0774001|-11.9739986
56783|-77.0785375|-11.9737758
56782|-77.078169|-11.9738497
56785|-77.0793703|-11.9736274
56784|-77.0789368|-11.9736957
56787|-77.0759793|-11.9548771
56786|-77.0754845|-11.959977
56789|-77.0782232|-11.9552394
56788|-77.0772794|-11.9550978
25714|-76.8562229|-12.2247527
25715|-76.8554727|-12.2247772
25716|-76.8540658|-12.224197
25717|-76.8512151|-12.22309
25710|-76.8464199|-12.2228961
25711|-76.847437|-12.221811
25712|-76.8453709|-12.2241163
25713|-76.8566476|-12.22444
25718|-76.851562|-12.2114555
25719|-76.8525546|-12.2124157
52786|-77.04268|-11.992113
92519|-77.1195858|-11.9844472
17791|-77.0524853|-12.0224581
17790|-77.0538693|-12.0234235
17793|-77.0509284|-12.0214013
91749|-77.048694|-12.0710213
17792|-77.0513508|-12.0216759
76596|-76.9188424|-11.9916868
26067|-76.945586|-12.2186762
26066|-76.9467432|-12.2192895
26065|-76.9471463|-12.2195211
26064|-76.9479467|-12.2199819
26063|-76.9487529|-12.220446
26062|-76.9492266|-12.2207188
26061|-77.0852154|-12.0407039
26060|-77.0860212|-12.0407763
26069|-76.9443122|-12.2178894
26068|-76.9452138|-12.2184772
98621|-77.0489644|-11.8577332
57430|-77.0712203|-11.9831826
57431|-77.071175|-11.9827113
57432|-77.071157|-11.9825245
57433|-77.066419|-11.983528
57434|-77.071145|-11.9805652
57435|-77.0711706|-11.9809624
57436|-77.0712048|-11.9812846
57437|-77.068634|-11.9832653
57438|-77.0696084|-11.9814411
57439|-77.069953|-11.9813994
40963|-76.923264|-12.222123
58963|-77.0041605|-11.9605243
58962|-77.0039988|-11.9602555
18569|-77.0096745|-12.0075904
18568|-77.0084096|-12.0070002
58967|-76.994916|-11.9643115
58966|-77.0034916|-11.9612406
33728|-76.9608317|-12.1392404
33729|-77.0486004|-11.9898062
33726|-76.9604006|-12.1398547
33727|-76.960658|-12.1394117
18561|-77.006634|-12.0063632
58968|-76.9957545|-11.9637636
18567|-77.0079707|-12.0067964
18566|-77.0062315|-12.0060047
18565|-77.0061407|-12.0059594
18564|-77.0058328|-12.0059868
38608|-76.969911|-12.1590697
38609|-76.9893421|-12.1741691
38600|-76.8941279|-12.2460018
38601|-76.8936574|-12.2467674
38602|-76.8936383|-12.2468767
38603|-77.1273613|-12.0330111
38604|-77.1273562|-12.0318243
38605|-76.9711916|-12.158554
38606|-76.9707623|-12.1587391
38607|-76.9703248|-12.1588997
40968|-76.9268345|-12.1759687
40969|-76.9267328|-12.1761213
95557|-76.9556339|-11.8951442
77708|-76.9488372|-12.1420173
24433|-77.0186566|-12.1912811
49530|-76.8963871|-12.0162035
23509|-77.0849776|-12.014634
83389|-77.1211156|-11.847216
83388|-77.1207381|-11.8472776
83387|-77.1203779|-11.8473044
83386|-77.1196897|-11.8474069
83385|-77.1284006|-11.8462485
23508|-77.0845097|-12.0147683
83383|-77.1261938|-11.844215
80528|-77.135337|-11.8230855
83381|-77.1101024|-11.836861
83380|-77.1106571|-11.8371373
71571|-76.9388346|-12.0297832
71570|-76.9393296|-12.0299025
71573|-76.9350636|-12.0289956
71572|-76.9383034|-12.0296566
71575|-76.9343576|-12.0288563
71574|-76.9345477|-12.0288938
71577|-76.9246904|-12.0256227
71576|-76.924934|-12.02503
71579|-76.9244134|-12.0262597
71578|-76.9245457|-12.0259554
23501|-77.0779286|-12.0186457
23500|-77.0791102|-12.0181765
42759|-76.9001763|-12.0764683
49536|-77.1737668|-11.7796581
31764|-76.905639|-12.20425
31765|-76.983905|-12.0635606
31766|-76.9838233|-12.0640245
31767|-76.9837658|-12.0643035
31760|-76.9842728|-12.1253186
31761|-76.9838842|-12.1256012
31762|-76.9829147|-12.1264779
31763|-76.905334|-12.20323
39553|-76.9442983|-12.0538347
39552|-76.945582|-12.0544653
39551|-76.8683504|-12.1114344
39550|-76.8694161|-12.1114566
31768|-76.9837014|-12.0647164
31769|-77.0886128|-12.01633
39555|-76.9433542|-12.0531959
39554|-76.943893|-12.0535763
34046|-77.1282996|-11.8278886
34047|-77.128574|-11.8275858
34044|-76.9415072|-12.1420992
34045|-76.9191632|-12.196961
34042|-76.9444765|-12.1427646
34043|-76.9435608|-12.1425673
34040|-76.9469324|-12.1432855
34041|-76.9458438|-12.1430589
72211|-77.1247829|-11.8400501
72210|-77.1239101|-11.8404274
72213|-77.1258441|-11.8395584
72212|-77.1255772|-11.8397215
72215|-77.1324019|-11.9438292
72214|-77.1317607|-11.9447165
34048|-77.1293117|-11.8267412
34049|-76.910849|-12.234103
35409|-76.9345256|-12.0433671
35408|-76.934972|-12.042696
88298|-77.0278846|-11.8648908
88299|-77.0268551|-11.8656553
88391|-77.0296902|-11.8671093
88290|-77.0301643|-11.8694748
88291|-77.027442|-11.8705067
88292|-77.0279999|-11.8712863
88293|-77.0185694|-11.8687058
88294|-77.0189165|-11.868432
88295|-77.0267226|-11.8737694
88296|-77.0262098|-11.8730048
88297|-77.0158809|-11.8690897
52785|-76.9845006|-12.0745841
95059|-76.7621828|-12.1388794
4761|-77.0036177|-12.1782156
4760|-77.0081957|-12.1839327
4763|-77.1263162|-12.0507247
4762|-77.0041827|-12.1789057
4765|-77.1281912|-12.0509772
4764|-77.1270514|-12.0508789
4767|-77.1317179|-12.0512814
4766|-77.130016|-12.0511346
4769|-77.1336803|-12.0514557
4768|-77.1330609|-12.0514024
86265|-77.1188666|-11.8734669
86264|-77.1192821|-11.8737049
86263|-77.122732|-11.8728973
86262|-77.1240836|-11.8736874
86261|-77.1147186|-11.8626697
86260|-77.1118506|-11.8712532
96724|-76.9812508|-12.0714368
16180|-77.0579511|-12.0767644
86843|-77.0321636|-11.8761712
86842|-77.0318978|-11.875847
86841|-77.030186|-11.8739246
86840|-77.0299336|-11.873629
86847|-77.0413775|-11.8896516
86846|-77.0372349|-11.8839312
86845|-77.0353832|-11.8817991
86844|-77.0350157|-11.881362
86849|-77.0426453|-11.8886383
86848|-77.0421119|-11.8890147
95714|-76.9604052|-11.899008
12312|-76.9494566|-12.0664631
12313|-76.9496582|-12.0660556
10354|-76.9381089|-12.1166395
10355|-76.9379773|-12.1170822
10356|-76.9378352|-12.1176079
10357|-76.9377273|-12.1179879
10350|-76.932207|-12.1185966
10351|-76.9311658|-12.1195887
10352|-76.9385386|-12.1157625
10353|-76.9382422|-12.1162175
10358|-76.937586|-12.1184857
10359|-76.9366598|-12.1182207
95713|-76.9623424|-11.8977182
12318|-76.9509357|-12.06305
54832|-77.03868|-11.9689712
31470|-76.9182704|-12.236379
65880|-77.0015072|-12.0521794
65881|-77.0034808|-12.0536385
65882|-77.0034192|-12.0532891
832|-77.033181|-12.1291814
833|-77.0327503|-12.1246868
830|-77.0324086|-12.1276374
831|-77.0328206|-12.1285688
836|-77.028014|-12.1265549
837|-77.0269481|-12.1269975
834|-77.0305278|-12.1255409
835|-77.029461|-12.1259848
65884|-77.0018657|-12.0529363
838|-77.0260063|-12.1273604
839|-77.0256537|-12.1275115
95710|-76.9637604|-11.8963011
65885|-77.001992|-12.053262
45341|-76.9218865|-12.2429701
45340|-76.9216359|-12.2427629
45343|-76.9227727|-12.2437025
45342|-76.922162|-12.2431977
45345|-76.9334131|-12.0193623
45344|-76.9949439|-12.1853711
45347|-76.9072008|-12.2379388
45346|-76.9309874|-12.0183682
45349|-76.9101809|-12.0306665
45348|-76.9074878|-12.2370661
65887|-77.0022935|-12.0540595
80858|-77.1022737|-11.9603303
80859|-77.0990325|-11.9572734
80852|-77.1010146|-11.9579225
80853|-77.1017914|-11.9598891
80850|-77.1027615|-11.9598887
80851|-77.101784|-11.9585154
80856|-77.1018554|-11.9584367
80857|-77.1004254|-11.9586035
80854|-77.1038157|-11.9618753
80855|-77.1011136|-11.9592551
53438|-76.9602861|-12.1409428
10229|-76.9370466|-12.1143444
40269|-76.935426|-12.184961
40268|-76.9353202|-12.1853179
40261|-76.9403593|-12.0589797
40260|-76.9399168|-12.059002
40263|-77.041976|-11.988666
40262|-77.0418936|-11.9894832
40265|-76.9585347|-12.1404216
40264|-76.9596672|-12.1411276
40267|-76.935279|-12.185457
40266|-77.0037889|-12.186109
14303|-77.07466|-12.0120309
14302|-77.0745367|-12.0126228
14301|-77.0738623|-12.0140194
14300|-77.0734586|-12.014318
14307|-77.0767104|-12.0171923
14306|-77.0747315|-12.0116371
14305|-77.0747061|-12.0117569
14304|-77.0746829|-12.0119092
93874|-77.134874|-12.0476265
14309|-77.0743043|-12.0155012
14308|-77.0754476|-12.0165747
10226|-76.9357081|-12.1158536
93875|-77.0505981|-12.0826054
45965|-76.7699393|-11.9705893
45964|-77.150189|-11.752102
45967|-76.7683979|-11.9703502
45966|-76.7691618|-11.9703839
45961|-76.9813263|-12.1659319
45960|-76.9815737|-12.1650185
12482|-77.1203306|-12.0712951
45962|-76.8507247|-12.0011646
53430|-77.0528706|-12.0709105
93877|-77.0457081|-12.0823587
45969|-77.1061132|-12.0796354
45968|-76.7675357|-11.9707456
53431|-77.1322953|-12.0248523
9454|-77.0138275|-12.1048299
66507|-77.0835894|-11.9407817
10222|-76.9368462|-12.1113912
9455|-77.014026|-12.1047774
10223|-76.9324707|-12.1169879
9456|-77.0146697|-12.1045152
66931|-77.0857774|-11.9538962
66930|-77.0860059|-11.9534663
66933|-77.0932869|-11.9492986
9457|-77.015318|-12.104146
66935|-77.0928582|-11.9523799
66934|-77.0924033|-11.9520404
66937|-77.0920494|-11.9502687
66936|-77.0937444|-11.9531063
66939|-77.0885028|-11.9554633
9450|-77.0119232|-12.1048613
21514|-77.0703463|-11.9841437
49730|-76.918594|-12.237684
9451|-77.0120824|-12.1042036
21515|-77.0690547|-11.9842565
9452|-77.0125615|-12.105003
21512|-77.0672515|-11.9851969
9453|-77.0133984|-12.1049452
21513|-77.071993|-11.9843694
21510|-77.0690198|-11.9852649
66508|-77.0779513|-11.9455872
21511|-77.0678929|-11.9851227
50416|-76.925371|-12.23787
27698|-77.0531768|-11.9136627
48874|-76.9672895|-12.0474977
48875|-77.1341991|-11.8162867
48876|-77.0562405|-11.9364295
48877|-76.9834766|-12.080583
48870|-77.0831042|-12.0630988
48871|-77.0837604|-12.0632204
48872|-77.0841808|-12.063273
48873|-77.0849463|-12.0633868
21519|-77.0665709|-11.9844948
48878|-76.9838582|-12.0808712
48879|-77.0320832|-11.9020032
62694|-76.9863244|-11.9461424
68491|-77.0949805|-11.9584118
68492|-77.0946693|-11.9587709
7777|-76.9395481|-12.0737847
7776|-76.9391109|-12.0758373
7775|-76.9408589|-12.0728249
7774|-76.9540733|-12.0768697
7773|-76.953965|-12.0770244
7772|-76.9537501|-12.0773314
7771|-76.9547114|-12.0758542
7770|-76.9550805|-12.0750653
68494|-77.0972065|-11.9648185
50848|-76.816527|-12.342307
50849|-76.9198837|-12.2334559
7779|-76.9544625|-12.0919887
7778|-76.9406477|-12.072246
97420|-77.0525406|-11.8274707
62692|-76.9945554|-11.9427176
68497|-77.0916785|-11.9603322
52196|-76.9242023|-12.234109
82281|-77.137947|-11.8274964
54783|-77.1336979|-11.8121956
82283|-77.137979|-11.8267422
61959|-76.9789876|-11.9515569
82285|-77.1380322|-11.8260168
82284|-77.138|-11.8263787
82287|-77.1380851|-11.8249377
82286|-77.138075|-11.8253733
82289|-77.1380724|-11.8240807
82288|-77.1380801|-11.8245194
88889|-76.8264834|-12.3352146
88888|-76.8280971|-12.3341994
54787|-76.9959447|-11.957281
62699|-76.9875554|-11.9453231
30454|-77.0854436|-11.9255328
19263|-76.9922723|-11.9808938
19262|-76.9921535|-11.9805229
19261|-76.9920732|-11.9801789
19260|-76.9919034|-11.9788777
19267|-76.9935795|-11.9832379
19266|-76.9935212|-11.9831534
19265|-76.9927095|-11.9819005
19264|-76.9924094|-11.9812349
96662|-76.8930105|-11.9631737
52198|-76.959348|-12.02847
19269|-76.996064|-11.987892
19268|-76.9938362|-11.9836633
96666|-76.9445898|-12.2284859
96667|-76.9417305|-12.233288
96664|-76.8249844|-12.0197358
52199|-76.9473281|-12.1772696
97391|-77.0718981|-11.8280592
97390|-77.0718614|-11.8284246
97393|-77.0720255|-11.8263928
97392|-77.0719487|-11.8273971
97395|-77.0721835|-11.8244564
97394|-77.0721252|-11.8252076
97397|-77.0723235|-11.8236967
97396|-77.0722491|-11.8236591
97399|-77.0721916|-11.825213
97398|-77.0722569|-11.8244628
71793|-76.9559421|-12.0427698
69737|-76.9368759|-12.2239446
81664|-77.1501933|-11.8300785
69735|-76.9354254|-12.2263667
81662|-77.1546953|-11.8290029
81663|-77.150451|-11.8310799
46083|-76.9274392|-12.1872414
82824|-77.0289354|-12.1687782
46081|-76.9728903|-12.1640466
46080|-76.9772597|-12.1651671
46087|-76.9293273|-12.1835014
46086|-76.9287173|-12.1846801
46085|-76.9284045|-12.1853036
46084|-76.9277853|-12.1865059
15060|-77.0983045|-12.0818667
46089|-76.9299478|-12.1823164
46088|-76.9296507|-12.1828743
82829|-77.0205103|-12.1805436
82828|-77.0196429|-12.1823222
32948|-77.0128282|-12.1142289
81730|-77.1588895|-11.8362945
81731|-77.1585196|-11.8363863
81732|-77.158161|-11.8364753
81733|-77.1577786|-11.8365702
81734|-77.1573874|-11.8366672
81735|-77.1569963|-11.8367643
81736|-77.1566416|-11.8368559
81737|-77.156401|-11.8369381
81738|-77.1555975|-11.8372055
81739|-77.1550362|-11.8374681
94280|-77.1126935|-11.8930095
60905|-76.9935184|-11.9633686
94286|-77.1103273|-11.8913633
94287|-77.1090764|-11.8908508
94284|-77.1109689|-11.8933259
94285|-77.1096125|-11.8942154
11476|-76.991774|-12.1288491
11477|-76.9900357|-12.1322768
11474|-76.9904863|-12.1308667
11475|-76.9901731|-12.1303972
11472|-76.9909369|-12.1319028
11473|-76.9906735|-12.1312906
11470|-76.9915647|-12.1334586
11471|-76.9913575|-12.1329482
43101|-77.132317|-11.8190809
43100|-76.8191603|-11.9893385
43103|-77.104209|-12.071468
43102|-77.131505|-11.8190539
43105|-76.906847|-12.2159909
43104|-77.1040091|-12.070696
11478|-76.9898211|-12.1317146
11479|-76.9897829|-12.1315373
97535|-77.0779446|-11.8310947
97534|-77.0779066|-11.8315563
97537|-77.0847763|-11.8300135
60909|-76.9723189|-11.9397077
97531|-77.065198|-11.8239149
97530|-77.0649381|-11.8257974
97533|-77.0714527|-11.8326908
97532|-77.070253|-11.832435
97539|-77.0555059|-11.827927
97538|-77.0851588|-11.8300363
32281|-76.9964105|-12.1613776
90620|-77.0165847|-12.0185711
90621|-77.0148945|-12.0181945
90622|-77.0141098|-12.0182659
90623|-76.9900775|-12.0138999
90624|-77.0140666|-12.0180033
90625|-77.0148509|-12.0179326
90626|-77.0152628|-12.0208157
90627|-77.0163283|-12.0203994
90628|-77.0165563|-12.0184626
90629|-76.9963866|-12.0107607
11912|-76.9992377|-12.11956
9548|-76.9662559|-12.0946804
9549|-76.9656872|-12.0949426
9546|-76.9655907|-12.0988399
9547|-76.9660214|-12.0999507
9544|-76.9651347|-12.0973502
9545|-76.9651454|-12.0976282
9542|-76.9653117|-12.0967365
9543|-76.9652313|-12.0969778
9540|-76.9633915|-12.0952733
9541|-76.9654512|-12.0963326
69039|-77.1049241|-11.9849936
21369|-77.074769|-11.9869497
21368|-77.0752281|-11.9869867
93528|-77.1411877|-12.063191
80463|-77.1319812|-11.8201994
80462|-77.1314532|-11.8202098
80461|-77.1310713|-11.8202158
80460|-77.1377608|-11.8181072
80467|-77.1297674|-11.8172907
80466|-77.1341548|-11.823461
80465|-77.1346224|-11.8229649
80464|-77.1302486|-11.8207252
80469|-77.1305408|-11.8204253
80468|-77.1300324|-11.8209773
24351|-77.0017227|-12.1856627
24350|-77.0017875|-12.1856898
24357|-77.0034925|-12.1844573
24356|-77.0044999|-12.1869222
21361|-77.0629766|-12.0074054
48018|-76.9621391|-12.1498807
48019|-76.961326|-12.149695
66331|-77.0839579|-11.9500307
21360|-77.0625916|-12.0073563
48012|-76.8956611|-12.2470296
48013|-76.8946662|-12.2462398
48010|-76.898369|-12.249227
48011|-76.8976918|-12.2487042
48016|-76.9836897|-12.1618441
48017|-76.9832543|-12.1622183
48014|-76.894271|-12.2459888
48015|-76.9838929|-12.1616497
21362|-77.0627538|-12.0075682
29259|-77.057437|-11.9364668
29258|-77.0523848|-11.9451749
29255|-77.0513706|-11.9491935
29254|-77.0514207|-11.9498556
29257|-77.0517585|-11.9465446
29256|-77.0514024|-11.9480077
29251|-77.0465709|-11.936848
29250|-77.045793|-11.9359932
29253|-77.0516237|-11.950452
57903|-77.0182498|-11.9878749
21367|-77.0756373|-11.9870592
78358|-76.9153853|-12.2094936
78359|-76.9141116|-12.2067613
78356|-76.9172783|-12.2076328
78357|-76.9146883|-12.209667
78354|-76.9071823|-12.2045798
21366|-77.0760662|-11.9870426
78352|-76.9030187|-12.2085907
78353|-76.9151768|-12.2091052
78350|-76.9014821|-12.2124596
78351|-76.9009177|-12.2153897
79089|-77.0215271|-11.9803372
79088|-77.0215478|-11.979831
65267|-76.9968695|-11.9120125
79081|-77.0290921|-12.0308857
79080|-77.0326863|-12.0289407
79083|-77.0217718|-11.9823727
79082|-77.0286329|-12.0312804
79085|-77.0217352|-11.9817306
79084|-77.0209057|-11.9816087
79087|-77.023152|-11.9815231
79086|-77.0226608|-11.9815745
59508|-77.0576141|-11.9808445
59509|-77.0583751|-11.9763583
33379|-76.9761017|-12.1924405
59502|-77.0555676|-11.9797139
59503|-77.0530613|-11.986436
59500|-77.0549514|-11.9876107
59501|-77.056402|-11.988059
59506|-77.0523188|-11.9857481
59507|-77.0584372|-11.9810642
59504|-77.0528376|-11.9863689
59505|-77.0524092|-11.9862489
98511|-77.0524437|-11.8823314
92887|-77.0856634|-11.8361682
33378|-76.9754212|-12.1930333
37889|-76.9698214|-12.1405658
37888|-76.9700344|-12.1409376
37887|-76.970041|-12.1418791
37886|-76.9884055|-12.0401861
37885|-76.9898974|-12.0403162
37884|-76.9906289|-12.04038
37883|-76.8990382|-12.2512228
37882|-76.8993468|-12.2505305
37881|-76.899588|-12.2499135
37880|-76.8998188|-12.2493601
92881|-77.0843457|-11.837465
15389|-77.095419|-12.0438602
1447|-77.0288977|-12.1047573
1446|-77.0292902|-12.1048328
1445|-77.0388078|-12.1038149
1444|-77.0361153|-12.1041474
1443|-77.0362326|-12.1051875
1442|-77.0389882|-12.104828
1441|-77.0346275|-12.1065219
1440|-77.0362326|-12.1062953
23037|-77.08425|-12.0295835
23036|-77.0838381|-12.0301248
23035|-77.0845013|-12.0300396
23034|-77.0865914|-12.0300175
23033|-77.0864708|-12.0293317
23032|-77.0865138|-12.0298458
1449|-77.0276667|-12.1045916
1448|-77.0280594|-12.1046199
22348|-77.0755405|-12.0183093
22349|-77.0752549|-12.0188271
22346|-77.0759988|-12.0173922
22347|-77.0757955|-12.017799
22344|-77.0744378|-12.0203916
22345|-77.0736284|-12.0199611
22342|-77.07148|-12.0168502
22343|-77.0753659|-12.0208869
22340|-77.0717376|-12.0172249
22341|-77.0722703|-12.0162873
77269|-76.9744882|-12.0450238
77268|-76.9715863|-12.0439297
77263|-76.9759808|-12.0436428
77262|-76.977557|-12.043757
77261|-76.9770518|-12.0429833
77260|-76.973119|-12.0472054
77267|-76.9758371|-12.0420365
77266|-76.9763242|-12.0428543
77265|-76.9766056|-12.0432554
77264|-76.9764852|-12.0444174
90184|-77.0473252|-12.038775
73010|-76.9544212|-12.1975755
