ID|NAME|TIPO|geom|idzona
3373|Fernando Wiese|1|SRID=4326;LINESTRING (-77.003851 -11.978177,-77.003401 -11.977507,-77.003208 -11.977214,-77.002855 -11.976879,-77.002363 -11.976449,-77.001935 -11.976156,-76.999594 -11.974582)|0
3429|San Martin De Porres|2|SRID=4326;LINESTRING (-76.993998 -11.975873,-76.993234 -11.977678)|0
3875|Los Filosofos|5|SRID=4326;LINESTRING (-76.98977 -11.962883,-76.987113 -11.964984)|0
3909|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.99163 -11.978836,-76.991223 -11.974483,-76.99135 -11.973114)|0
3910|San Martin De Porres|2|SRID=4326;LINESTRING (-76.99163 -11.978836,-76.989517 -11.979003,-76.98921 -11.979133,-76.988804 -11.97951,-76.988504 -11.979751,-76.988076 -11.979971,-76.987616 -11.980128,-76.986834 -11.980233,-76.985368 -11.980903,-76.985154 -11.980945,-76.98175 -11.981123,-76.980947 -11.981133,-76.979952 -11.98128,-76.978593 -11.981489,-76.978089 -11.981573,-76.977897 -11.981761,-76.977522 -11.982316,-76.977319 -11.982651,-76.976826 -11.983709,-76.976805 -11.983824,-76.976591 -11.984379,-76.976345 -11.985169,-76.976152 -11.985735,-76.976109 -11.985996,-76.976066 -11.986321,-76.975917 -11.986614,-76.97566 -11.986834)|0
3915|Circunvalacion|5|SRID=4326;LINESTRING (-76.99135 -11.973114,-76.986893 -11.968193)|0
3920|Central|5|SRID=4326;LINESTRING (-76.987113 -11.964984,-76.98915 -11.967771)|0
3926|Los Alamos|2|SRID=4326;LINESTRING (-76.997842 -11.985772,-76.996495 -11.984836)|0
3927|El Bosque|5|SRID=4326;LINESTRING (-76.997842 -11.985772,-76.9971 -11.986764,-76.996556 -11.987489,-76.996238 -11.987948,-76.996026 -11.988348,-76.995935 -11.988688,-76.995935 -11.989355)|0
3929|Los Alamos|2|SRID=4326;LINESTRING (-76.996495 -11.984836,-76.996011 -11.98435,-76.995474 -11.983617)|0
3930|Los Datiles|5|SRID=4326;LINESTRING (-76.996495 -11.984836,-76.995909 -11.985533,-76.99568 -11.985733,-76.994853 -11.986118)|0
3932|El Sol|2|SRID=4326;LINESTRING (-76.995935 -11.989355,-76.996132 -11.989829,-76.996328 -11.989917,-76.996525 -11.989888,-76.996752 -11.989784,-76.996949 -11.989621,-76.997585 -11.988659,-76.99773 -11.98853)|0
3935|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.994853 -11.986118,-76.9938 -11.984656)|0
3363|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.999927 -11.992174,-76.999602 -11.991822,-76.999296 -11.991276,-76.999134 -11.990731,-76.998954 -11.990255,-76.998684 -11.989921,-76.998468 -11.989586,-76.99818 -11.989322,-76.997892 -11.988952,-76.99773 -11.98853)|0
3380|El Sol|2|SRID=4326;LINESTRING (-77.002843 -11.985774,-76.999462 -11.986418)|0
3928|Los Alamos|2|SRID=4326;LINESTRING (-76.997842 -11.985772,-76.998675 -11.98629,-76.999462 -11.986418)|0
3937|El Sol|2|SRID=4326;LINESTRING (-76.99773 -11.98853,-76.998599 -11.987119,-76.999462 -11.986418)|0
3370|Fernando Wiese|1|SRID=4326;LINESTRING (-77.003851 -11.978177,-77.004774 -11.979679)|0
3931|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.995935 -11.989355,-76.995844 -11.989118,-76.995375 -11.987785,-76.995329 -11.987385,-76.994853 -11.986118)|0
3913|San Martin De Porres|2|SRID=4326;LINESTRING (-76.99163 -11.978836,-76.99187 -11.978794,-76.992084 -11.978739,-76.992301 -11.978653,-76.992537 -11.978543,-76.992681 -11.978444,-76.99282 -11.978318,-76.993005 -11.978126,-76.993234 -11.977678)|0
3914|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.99163 -11.978836,-76.991808 -11.980268,-76.991923 -11.980853,-76.99233 -11.981874,-76.99275 -11.982696,-76.992882 -11.983141)|0
3933|Del Parque|5|SRID=4326;LINESTRING (-76.995474 -11.983617,-76.9938 -11.984656)|0
3934|Los Alamos|5|SRID=4326;LINESTRING (-76.995474 -11.983617,-76.99452 -11.982138)|0
3938|Los Bambues|5|SRID=4326;LINESTRING (-76.992882 -11.983141,-76.99452 -11.982138)|0
3936|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.9938 -11.984656,-76.992882 -11.983141)|0
3398|San Martin De Porres|2|SRID=4326;LINESTRING (-77.004266 -11.968181,-76.998992 -11.969614,-76.996393 -11.97221)|0
3869|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-77.000786 -11.962982,-76.993936 -11.968741)|0
3876|Fernando Wiese|1|SRID=4326;LINESTRING (-76.98977 -11.962883,-76.993936 -11.968741)|0
3922|Central|5|SRID=4326;LINESTRING (-76.98915 -11.967771,-76.992114 -11.970922)|0
3397|Canto Grande|1|SRID=4326;LINESTRING (-77.004266 -11.968181,-77.000786 -11.962982)|0
3427|San Martin De Porres|2|SRID=4326;LINESTRING (-76.993998 -11.975873,-76.996393 -11.97221)|0
3916|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.99135 -11.973114,-76.991528 -11.972367,-76.991757 -11.971669,-76.992114 -11.970922)|0
3939|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.992114 -11.970922,-76.992775 -11.969802)|0
3919|Fernando Wiese|1|SRID=4326;LINESTRING (-76.996393 -11.97221,-76.993936 -11.968741)|0
3940|Santa Rosa De Lima|2|SRID=4326;LINESTRING (-76.993936 -11.968741,-76.992775 -11.969802)|0
3923|Los Magistrados|5|SRID=4326;LINESTRING (-76.98915 -11.967771,-76.988661 -11.968154)|0
3898|Circunvalacion|5|SRID=4326;LINESTRING (-76.980053 -11.960611,-76.981347 -11.962475)|0
3941|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.981347 -11.962475,-76.978365 -11.964444)|0
3880|Central|5|SRID=4326;LINESTRING (-76.984012 -11.960707,-76.985883 -11.963299)|0
3921|Central|5|SRID=4326;LINESTRING (-76.987113 -11.964984,-76.985883 -11.963299)|0
3942|Circunvalacion|5|SRID=4326;LINESTRING (-76.981347 -11.962475,-76.983303 -11.965297)|0
3946|Circunvalacion|5|SRID=4326;LINESTRING (-76.983303 -11.965297,-76.985299 -11.96824)|0
3948|S/N|5|SRID=4326;LINESTRING (-76.986648 -11.967047,-76.984596 -11.964277)|0
3950|Los Biologos|5|SRID=4326;LINESTRING (-76.984596 -11.964277,-76.984268 -11.964639)|0
3951|Circunvalacion|5|SRID=4326;LINESTRING (-76.984268 -11.964639,-76.986213 -11.967422)|0
3917|Margaritas|5|SRID=4326;LINESTRING (-76.986893 -11.968193,-76.985443 -11.968467)|0
3918|Circunvalacion|5|SRID=4326;LINESTRING (-76.986893 -11.968193,-76.986213 -11.967422)|0
3949|Las Violetas|5|SRID=4326;LINESTRING (-76.986648 -11.967047,-76.986213 -11.967422)|0
3944|Circunvalacion|5|SRID=4326;LINESTRING (-76.985443 -11.968467,-76.985299 -11.96824)|0
3952|Las Violetas|5|SRID=4326;LINESTRING (-76.986213 -11.967422,-76.985299 -11.96824)|0
3947|Los Biologos|5|SRID=4326;LINESTRING (-76.985883 -11.963299,-76.984596 -11.964277)|0
3945|Circunvalacion|5|SRID=4326;LINESTRING (-76.983303 -11.965297,-76.984268 -11.964639)|0
3879|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.984012 -11.960707,-76.981347 -11.962475)|0
3893|Canteras|5|SRID=4326;LINESTRING (-76.976046 -11.965403,-76.976239 -11.963691,-76.977881 -11.96258,-76.97848 -11.961664,-76.980053 -11.960611)|0
3895|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.976046 -11.965403,-76.976726 -11.965504,-76.978365 -11.964444)|0
3943|S/N|5|SRID=4326;LINESTRING (-76.978365 -11.964444,-76.977622 -11.963366)|0
3874|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.986847 -11.958785,-76.989552 -11.957061)|0
3953|Ampliacion 10 De Octubre|5|SRID=4326;LINESTRING (-76.989109 -11.945424,-76.987624 -11.943502)|0
3954|Del Muro|2|SRID=4326;LINESTRING (-76.989109 -11.945424,-76.993237 -11.942663)|0
3955|Del Muro|2|SRID=4326;LINESTRING (-76.989109 -11.945424,-76.985222 -11.948021)|0
3957|Canto Grande|2|SRID=4326;LINESTRING (-76.991576 -11.955561,-76.991313 -11.955226,-76.98974 -11.953399,-76.988776 -11.952292,-76.988328 -11.951808,-76.987772 -11.95171)|0
3963|Ampliacion Oeste|2|SRID=4326;LINESTRING (-76.985176 -11.942094,-76.989541 -11.939037)|0
3970|Ampliacion Oeste|2|SRID=4326;LINESTRING (-76.982338 -11.943984,-76.982955 -11.943574)|0
3971|Fernando Wiese|1|SRID=4326;LINESTRING (-76.982338 -11.943984,-76.980664 -11.941608)|0
3974|Final|5|SRID=4326;LINESTRING (-76.980664 -11.941608,-76.97661 -11.944364)|0
3976|Central|5|SRID=4326;LINESTRING (-76.97661 -11.944364,-76.974526 -11.94129)|0
3867|Jose Carlos Mariategui|2|SRID=4326;LINESTRING (-76.997791 -11.956568,-76.992906 -11.9559,-76.992317 -11.955828,-76.991576 -11.955561)|0
3389|Rio Grande|5|SRID=4326;LINESTRING (-77.00077 -11.956824,-77.00293 -11.955546)|0
3390|Jose Carlos Mariategui|5|SRID=4326;LINESTRING (-77.00077 -11.956824,-76.998307 -11.956532)|0
3396|S/N|5|SRID=4326;LINESTRING (-77.002217 -11.954433,-76.998307 -11.956532)|0
3395|Danubio|5|SRID=4326;LINESTRING (-77.002217 -11.954433,-77.00293 -11.955546)|0
3868|Jose Carlos Mariategui|5|SRID=4326;LINESTRING (-76.997791 -11.956568,-76.998307 -11.956532)|0
3958|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.991576 -11.955561,-76.989552 -11.957061)|0
3960|Heroes Del Cenepa|5|SRID=4326;LINESTRING (-76.991576 -11.955561,-76.994759 -11.953411)|0
3962|Republica De Polonia|5|SRID=4326;LINESTRING (-76.989552 -11.957061,-76.990099 -11.957995)|0
3956|Pampa Chica|5|SRID=4326;LINESTRING (-76.993237 -11.942663,-76.997565 -11.942358)|0
3966|Pampa Alta|5|SRID=4326;LINESTRING (-76.989541 -11.939037,-76.989266 -11.932629)|0
3985|Cantoral|5|SRID=4326;LINESTRING (-77.000051 -11.940392,-77.002521 -11.940304)|0
3989|Cantoral|5|SRID=4326;LINESTRING (-77.002521 -11.940304,-77.004404 -11.940158)|0
3990|S/N|5|SRID=4326;LINESTRING (-77.002521 -11.940304,-77.002429 -11.939986)|0
3981|Flavio Estilicon (Gamma)|5|SRID=4326;LINESTRING (-76.998967 -11.942259,-76.998825 -11.940493)|0
3987|Al. De La Amistad (Estigarribia)(Ome|5|SRID=4326;LINESTRING (-77.000051 -11.940392,-77.000251 -11.942203)|0
3980|Pampa Chica|5|SRID=4326;LINESTRING (-76.998967 -11.942259,-77.000251 -11.942203)|0
3988|Cantoral|5|SRID=4326;LINESTRING (-77.000051 -11.940392,-76.998825 -11.940493)|0
3982||5|SRID=4326;LINESTRING (-76.989266 -11.932629,-76.989122 -11.932199,-76.989638 -11.931707,-76.989496 -11.929523,-76.990422 -11.929491)|0
3992|Pampa Alta (Prl)|5|SRID=4326;LINESTRING (-76.990422 -11.929491,-76.99036 -11.931846)|0
3983|Pampa Alta (Prl)|5|SRID=4326;LINESTRING (-76.989266 -11.932629,-76.990102 -11.932603,-76.990347 -11.932388,-76.99036 -11.931846)|0
10543|Pedro Jose Miota|2|SRID=4326;LINESTRING (-76.972304 -12.192104,-76.972236 -12.191473,-76.972239 -12.191423,-76.972235 -12.191249,-76.97222 -12.190967,-76.972189 -12.190537,-76.972212 -12.190225,-76.97222 -12.190188)|0
3873|Fernando Wiese|1|SRID=4326;LINESTRING (-76.986847 -11.958785,-76.98614 -11.957758,-76.98542 -11.956631)|0
3899|Ca, Circunvalacion|5|SRID=4326;LINESTRING (-76.978209 -11.957877,-76.982581 -11.954934)|0
3972|Ampliacion Oeste|2|SRID=4326;LINESTRING (-76.982338 -11.943984,-76.978231 -11.946713)|0
3994|Central|5|SRID=4326;LINESTRING (-76.982782 -11.95502,-76.981062 -11.950784)|0
3996|Central|5|SRID=4326;LINESTRING (-76.981062 -11.950784,-76.978231 -11.946713)|0
3881|Central|5|SRID=4326;LINESTRING (-76.985017 -11.960035,-76.98428 -11.959111)|0
3902|Central|5|SRID=4326;LINESTRING (-76.983615 -11.958205,-76.982184 -11.956165,-76.982782 -11.95502)|0
3872|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.986847 -11.958785,-76.985017 -11.960035)|0
3882|Central|5|SRID=4326;LINESTRING (-76.98428 -11.959111,-76.983615 -11.958205)|0
10501|Ovalo Habich|2|SRID=4326;LINESTRING (-77.057503 -12.028633,-77.057504 -12.028648,-77.057506 -12.028663,-77.057508 -12.028677,-77.057511 -12.028692,-77.057514 -12.028707,-77.057518 -12.028722,-77.057523 -12.028737,-77.057528 -12.028751,-77.057534 -12.028766,-77.05754 -12.028781,-77.057547 -12.028795,-77.057554 -12.028809,-77.057561 -12.028823,-77.057569 -12.028836,-77.057576 -12.028848,-77.057583 -12.02886,-77.057591 -12.028871,-77.057599 -12.028882,-77.057607 -12.028893,-77.057615 -12.028903,-77.057623 -12.028912,-77.057632 -12.028921,-77.05764 -12.02893,-77.057649 -12.028938,-77.057658 -12.028945,-77.057667 -12.028953,-77.057676 -12.02896,-77.057685 -12.028966,-77.057695 -12.028973,-77.057704 -12.028979,-77.057714 -12.028985,-77.057724 -12.028991,-77.057734 -12.028997,-77.057744 -12.029002,-77.057755 -12.029008,-77.057766 -12.029013,-77.057776 -12.029017,-77.057787 -12.029022,-77.057798 -12.029027,-77.05781 -12.029031,-77.057821 -12.029035,-77.057833 -12.029038,-77.057846 -12.029042,-77.057859 -12.029045,-77.057872 -12.029048,-77.057886 -12.029051,-77.057901 -12.029054,-77.057915 -12.029056,-77.057931 -12.029058,-77.057946 -12.02906,-77.057963 -12.029062,-77.057979 -12.029063,-77.057996 -12.029064,-77.058014 -12.029065,-77.058032 -12.029066,-77.05805 -12.029066,-77.05807 -12.029063,-77.05809 -12.029058,-77.058111 -12.029051,-77.058132 -12.029042,-77.058155 -12.029031,-77.058178 -12.029018)|0
3995|Educacion|5|SRID=4326;LINESTRING (-76.982782 -11.95502,-76.982581 -11.954934)|0
3967|Fernando Wiese|1|SRID=4326;LINESTRING (-76.985222 -11.948021,-76.982338 -11.943984)|0
3968|Del Muro|2|SRID=4326;LINESTRING (-76.985222 -11.948021,-76.981062 -11.950784)|0
3961|Fernando Wiese|1|SRID=4326;LINESTRING (-76.987772 -11.95171,-76.987605 -11.951494,-76.987565 -11.951212,-76.987364 -11.950979,-76.986608 -11.949993,-76.985222 -11.948021)|0
3901|S/N (Aa.Hh. Perez De Cuellar)|5|SRID=4326;LINESTRING (-76.978209 -11.957877,-76.977095 -11.956304)|0
3977|Central|5|SRID=4326;LINESTRING (-76.97661 -11.944364,-76.978231 -11.946713)|0
13024|Vicente Morales Duarez|1|SRID=4326;LINESTRING (-77.088234 -12.037902,-77.097172 -12.03961)|0
3975|Fernando Wiese|1|SRID=4326;LINESTRING (-76.980664 -11.941608,-76.980261 -11.940837,-76.979883 -11.94026,-76.979414 -11.939786,-76.978838 -11.939505)|0
4398|Calle 47|5|SRID=4326;LINESTRING (-76.975877 -11.937371,-76.976703 -11.934183)|0
3964|Ampliacion Oeste|2|SRID=4326;LINESTRING (-76.985176 -11.942094,-76.982955 -11.943574)|0
3965|S Martinez|5|SRID=4326;LINESTRING (-76.985176 -11.942094,-76.984362 -11.940889)|0
3973|Jorge Marshall|5|SRID=4326;LINESTRING (-76.982955 -11.943574,-76.980613 -11.940074)|0
3884|Mar de Sur Este|2|SRID=4326;LINESTRING (-76.971302 -11.940249,-76.972866 -11.93883)|0
3978|Calle 39|5|SRID=4326;LINESTRING (-76.974526 -11.94129,-76.976751 -11.939839,-76.976992 -11.938987)|0
3999|Calle 58|5|SRID=4326;LINESTRING (-76.978838 -11.939505,-76.979314 -11.938348)|0
4000|Fernando Wiese|1|SRID=4326;LINESTRING (-76.978838 -11.939505,-76.976992 -11.938987)|0
4001|Calle 51|5|SRID=4326;LINESTRING (-76.979314 -11.938348,-76.975877 -11.937371)|0
4002|Fernando Wiese|1|SRID=4326;LINESTRING (-76.975539 -11.938587,-76.976992 -11.938987)|0
4003|Calle 40|5|SRID=4326;LINESTRING (-76.975539 -11.938587,-76.975171 -11.939839)|0
3885|Central|5|SRID=4326;LINESTRING (-76.971302 -11.940249,-76.973688 -11.940707,-76.974526 -11.94129)|0
3889|Fernando Wiese|1|SRID=4326;LINESTRING (-76.972866 -11.93883,-76.974162 -11.938498,-76.97445 -11.938424,-76.974979 -11.938454,-76.975539 -11.938587)|0
3264|Union Jicamarca|5|SRID=4326;LINESTRING (-76.940694 -11.975875,-76.942466 -11.979471)|0
3892|S/N|5|SRID=4326;LINESTRING (-76.971588 -11.965922,-76.970497 -11.964258)|0
3891|Heroes Del Cenepa|2|SRID=4326;LINESTRING (-76.971588 -11.965922,-76.971293 -11.966126)|0
4401|28 De Junio|5|SRID=4326;LINESTRING (-76.94087 -11.987341,-76.945139 -11.984629,-76.946287 -11.981742)|0
4402|Junin|5|SRID=4326;LINESTRING (-76.946287 -11.981742,-76.949456 -11.984725)|0
4403|10 De Febrero|5|SRID=4326;LINESTRING (-76.949456 -11.984725,-76.949643 -11.986025)|0
3298|Tupac Amaru|5|SRID=4326;LINESTRING (-76.94165 -11.981555,-76.942466 -11.979471)|0
12513|Mar del Coral|5|SRID=4326;LINESTRING (-76.97048 -11.935518,-76.97127 -11.935076)|0
12516|Mar de Sur Este|2|SRID=4326;LINESTRING (-76.972866 -11.93883,-76.973607 -11.938088)|0
3887|Mar de Flores Este|5|SRID=4326;LINESTRING (-76.969416 -11.937947,-76.967482 -11.939161)|0
14277|Mar del Coral|5|SRID=4326;LINESTRING (-76.968578 -11.936779,-76.967278 -11.937662)|0
3863|Mar de Flores Este|5|SRID=4326;LINESTRING (-76.971237 -11.936811,-76.969416 -11.937947)|0
3886|Central|5|SRID=4326;LINESTRING (-76.969416 -11.937947,-76.968578 -11.936779)|0
4005|Mar del Coral|5|SRID=4326;LINESTRING (-76.97048 -11.935518,-76.968578 -11.936779)|0
3865|Pachacutec|2|SRID=4326;LINESTRING (-76.971237 -11.936811,-76.97048 -11.935518)|0
3321|Pachacutec|2|SRID=4326;LINESTRING (-76.968347 -11.932302,-76.968911 -11.933083)|0
3904|Pachacutec|2|SRID=4326;LINESTRING (-76.96946 -11.933844,-76.969726 -11.934297)|0
14282|Isabel La Catolica|2|SRID=4326;LINESTRING (-77.013928 -12.068374,-77.012008 -12.068121)|0
4007|S/N|5|SRID=4326;LINESTRING (-76.97048 -11.935518,-76.97127 -11.935076)|0
14278|Mar del Coral|5|SRID=4326;LINESTRING (-76.967278 -11.937662,-76.966901 -11.937915)|0
1559|Revolucion|2|SRID=4326;LINESTRING (-77.004651 -11.912421,-77.005248 -11.912414)|0
1740|Tupac Amaru|1|SRID=4326;LINESTRING (-77.003814 -11.854897,-77.00349 -11.854046)|0
1741|Tupac Amaru|1|SRID=4326;LINESTRING (-77.003814 -11.854897,-77.00452 -11.858147,-77.004968 -11.859046,-77.006379 -11.860515)|0
2190|El Haras|5|SRID=4326;LINESTRING (-77.056057 -11.86214,-77.058381 -11.860491,-77.060206 -11.860805)|0
991|Miguel Grau|5|SRID=4326;LINESTRING (-77.035049 -11.921484,-77.035993 -11.922367)|0
1555|Tupac Amaru|1|SRID=4326;LINESTRING (-77.0409 -11.916111,-77.040848 -11.915937,-77.040771 -11.915803,-77.040559 -11.915439,-77.040496 -11.915332,-77.040252 -11.914889,-77.039994 -11.914412,-77.039727 -11.913934,-77.039451 -11.913424,-77.039162 -11.912904,-77.038887 -11.912398,-77.038369 -11.911457,-77.03823 -11.911207,-77.038178 -11.911109,-77.038025 -11.910814,-77.037719 -11.910242,-77.037637 -11.910082,-77.037432 -11.909838)|0
1557|Revolucion|2|SRID=4326;LINESTRING (-77.0409 -11.916111,-77.039827 -11.916599)|0
1560|Isabel Chimpu Ocllo|1|SRID=4326;LINESTRING (-77.038979 -11.892553,-77.036445 -11.894648)|0
1562|Mariano Condorcanqui|2|SRID=4326;LINESTRING (-77.038979 -11.892553,-77.038889 -11.892382,-77.038176 -11.891598,-77.037884 -11.8911,-77.037184 -11.889879,-77.036193 -11.887963)|0
1564|Isabel Chimpu Ocllo|1|SRID=4326;LINESTRING (-77.036445 -11.894648,-77.033892 -11.896796)|0
1565|Universitaria|1|SRID=4326;LINESTRING (-77.036445 -11.894648,-77.038456 -11.898427)|0
1567|Tupac Amaru|1|SRID=4326;LINESTRING (-77.030158 -11.89868,-77.029977 -11.897949,-77.029762 -11.897074,-77.029725 -11.896902,-77.029594 -11.896367,-77.029461 -11.895834,-77.029412 -11.895666,-77.029342 -11.895426,-77.029252 -11.895137,-77.0289 -11.893961,-77.028609 -11.89335,-77.028218 -11.892602)|0
1573|Jose De San Martin|5|SRID=4326;LINESTRING (-77.031687 -11.898682,-77.032064 -11.899113,-77.033197 -11.900133,-77.034309 -11.900814,-77.03475 -11.901074,-77.035201 -11.901365,-77.035555 -11.901607,-77.03592 -11.90184,-77.036299 -11.90208,-77.036652 -11.902324,-77.037018 -11.902572,-77.037971 -11.903153)|0
10840|Jose Gabriel Condorcanqui|2|SRID=4326;LINESTRING (-77.045149 -11.97327,-77.043478 -11.972801,-77.043162 -11.97267,-77.042905 -11.972487,-77.042052 -11.971504)|0
1581|Felipe Mendizabal|5|SRID=4326;LINESTRING (-77.042149 -11.894549,-77.041955 -11.89463,-77.041014 -11.895178,-77.040645 -11.895414,-77.040377 -11.895912,-77.0393 -11.897931)|0
1583|Condorcanqui|5|SRID=4326;LINESTRING (-77.042149 -11.894549,-77.042477 -11.894829,-77.042757 -11.895153,-77.0431 -11.895775,-77.043279 -11.896198,-77.043368 -11.896647,-77.043419 -11.896983,-77.043444 -11.897294,-77.043444 -11.89768,-77.043393 -11.898004,-77.043228 -11.898602,-77.043126 -11.898963,-77.043011 -11.899299)|0
1584|San Felipe|2|SRID=4326;LINESTRING (-77.034204 -11.908482,-77.035922 -11.905842,-77.036126 -11.905618,-77.036482 -11.905307,-77.036762 -11.904995,-77.037971 -11.903153)|0
1592|Alfonso Ugarte|5|SRID=4326;LINESTRING (-77.037125 -11.919348,-77.037643 -11.918814)|0
1907|Gonzales Prada|5|SRID=4326;LINESTRING (-77.040092 -11.917334,-77.03972 -11.917466,-77.039267 -11.917677,-77.038027 -11.918235,-77.037393 -11.91857)|0
2155|Nicolas De Pierola|5|SRID=4326;LINESTRING (-77.037643 -11.918814,-77.037393 -11.91857)|0
93|Heroes Del Cenepa|1|SRID=4326;LINESTRING (-77.056061 -11.910586,-77.048211 -11.896404)|0
94|Los Incas|2|SRID=4326;LINESTRING (-77.056061 -11.910586,-77.054391 -11.911489)|0
1598|Universitaria|1|SRID=4326;LINESTRING (-77.047813 -11.915112,-77.042837 -11.906288)|0
9868|Los Incas|2|SRID=4326;LINESTRING (-77.045226 -11.916385,-77.04339 -11.916702,-77.041215 -11.91715)|0
10674|Universitaria|1|SRID=4326;LINESTRING (-77.059445 -11.940258,-77.056306 -11.93493)|0
11472|Panamericana Norte|4|SRID=4326;LINESTRING (-77.060127 -12.015629,-77.059876 -12.017297,-77.059847 -12.017484,-77.059787 -12.017894,-77.059742 -12.01816,-77.059681 -12.018511)|0
10673|Universitaria|1|SRID=4326;LINESTRING (-77.053627 -11.930067,-77.053271 -11.929494,-77.052953 -11.928884,-77.052737 -11.928411,-77.052558 -11.927988,-77.052342 -11.927465,-77.052228 -11.927029,-77.052139 -11.926394,-77.052037 -11.925746)|0
986|Tupac Amaru|1|SRID=4326;LINESTRING (-77.041832 -11.920768,-77.041215 -11.91715)|0
9871|Micaela Bastidas|2|SRID=4326;LINESTRING (-77.050808 -11.931549,-77.046693 -11.933677)|0
1599|Los Incas|2|SRID=4326;LINESTRING (-77.047813 -11.915112,-77.045226 -11.916385)|0
10710|Naranjal|1|SRID=4326;LINESTRING (-77.065763 -11.976805,-77.065595 -11.977019,-77.065468 -11.977119,-77.065334 -11.977206,-77.065182 -11.977262,-77.065042 -11.977312,-77.064774 -11.977349)|0
9870|Jamaica|2|SRID=4326;LINESTRING (-77.048617 -11.927531,-77.0478 -11.927975)|0
9869|Jamaica|2|SRID=4326;LINESTRING (-77.0478 -11.927975,-77.045984 -11.928878,-77.043809 -11.929809)|0
10672|Universitaria|1|SRID=4326;LINESTRING (-77.052037 -11.925746,-77.051646 -11.923159,-77.051466 -11.922331,-77.05125 -11.921556,-77.050746 -11.920306,-77.050399 -11.919619)|0
10711|Acceso a Naranjal|1|SRID=4326;LINESTRING (-77.067301 -11.977685,-77.067135 -11.977554,-77.067065 -11.977486,-77.066983 -11.977405,-77.066925 -11.977318,-77.066832 -11.977068)|0
987|Francisco Bolognesi|5|SRID=4326;LINESTRING (-77.041832 -11.920768,-77.040451 -11.921048,-77.040001 -11.921188,-77.039551 -11.921629,-77.038968 -11.922243)|0
989|Tupac Amaru|1|SRID=4326;LINESTRING (-77.041832 -11.920768,-77.042436 -11.924834)|0
1908|Miguel Grau|5|SRID=4326;LINESTRING (-77.039111 -11.925262,-77.042436 -11.924834)|0
10629|Rosa De America|2|SRID=4326;LINESTRING (-77.062764 -11.965099,-77.060703 -11.973914)|0
